time,language,tweets
2021-04-01 21:29:12,en,"Ontario is steadily increasing capacity in its #COVID19 vaccine rollout with over 350 additional pharmacies and more primary care settings across Ontario offering the AstraZeneca vaccine to individuals aged 55+ as early as April 3, 2021.

To learn more: https://t.co/kcT2ln5YZJ https://t.co/c5D0y9fNfF"
2021-04-01 21:29:07,en,GPs say federal government has ‘set us up to fail’ on COVID-19 vaccine rollout https://t.co/BHZQKrpl4e
2021-04-01 21:29:06,en,Woman injected with 'empty syringe' instead of COVID-19 shot at Norfolk CVS https://t.co/Yrd1b6lX2B
2021-04-01 21:29:06,en,@Joonas29547484 @BorisJohnson @vonderleyen I'm sure there's an equivalent EU list though. And what does that have to do with the AstraZeneca - Oxford Covid vaccine anyway?
2021-04-01 21:29:06,en,"The government takes all the credit for all success, i.e. vaccine rollout.

But it shifts blame onto individuals for failure, i.e. Covid deaths."
2021-04-01 21:29:05,en,"@CByrneGreen I'm afraid that after all our digital footprints have been erased (yes, even all those TikToks) by the 2030 covid-89 pandemic &amp; vaccine wars, future archeologists will find 1000s of plastic bags of perfectly preserved dog shit and will wonder what strange gods we worshipped...."
2021-04-01 21:29:05,en,"Missteps marked Maryland’s COVID vaccine rollout, experts say: ‘We have to be willing to try different things’ https://t.co/eKUmrBNfdo"
2021-04-01 21:29:03,en,Can Vaccinations Stop COVID Transmission? https://t.co/ExmJf0Hi3h https://t.co/eJSiD1kngj
2021-04-01 21:29:03,en,"I had an extreme case of Covid that put me in critical care for two weeks and I never fully recovered. Now, since my second shot my health has returned! I thought I was crazy but then I saw this ⬇️
https://t.co/POYmd6IRam"
2021-04-01 21:29:03,en,"Glad you got one, because you chose to. I will not, I had covid late Nov, very mild, I am totally fine taking my chances. It’s not about covid vaccine, I haven’t had a shot since childhood https://t.co/SXhuIqPffQ"
2021-04-01 21:29:03,und,https://t.co/FqoNT2cyOS #SmartNews
2021-04-01 21:29:02,en,Covid: Tennis bodies urge hesitant players to get vaccine https://t.co/RgsJEGvisq
2021-04-01 21:29:02,en,Covid: Tennis bodies urge hesitant players to get vaccine https://t.co/bv5dc9IZc9
2021-04-01 21:29:02,en,Covid: Tennis bodies urge hesitant players to get vaccine https://t.co/DXo4QLXCzQ
2021-04-01 21:29:00,en,"Two more weeks until I can get the vaccine.

I only need one shot though because I've had COVID-19 twice.

https://t.co/vBA6KV3S1R"
2021-04-01 21:28:59,en,We're hiring! Read about our latest job opening here: Pharmacy Technician– COVID 19 Vaccine Support - https://t.co/qSsUISNrQJ #pharmtech #cvspharmtech
2021-04-01 21:28:59,en,"I’ve stopped thinking the vaccine is as dangerous as some of the doctors speaking out say it is.

I still haven’t seen any evidence of a government producing isolated samples or records of Covid-19, so scientifically I can’t say it exists.

No idea whats in the vaccine though."
2021-04-01 21:28:56,en,"5:42 pm, Mar. 31, 2021

Johnson &amp; Johnson vaccine was contaminated by ingredients from another company’s vaccine at a manufacturing plant in Baltimore, ruining a batch of raw vaccine representing millions of doses and prompting a review.

https://t.co/Zpx6PDwklQ"
2021-04-01 21:28:55,en,"@SkittlezJuice small side effects means its working. feeling tired, cold or headache is your body handeling it. google symptoms of covid vaccine"
2021-04-01 21:28:55,en,"@Ella32823623 Freedom to die?

Dr. Jerry L. Spivak, an expert on blood disorders at Johns Hopkins University, who was not involved in Dr. Michael’s care, said that based on Ms. Neckelmann’s description, “I think it is a medical certainty that the vaccine was related.”

https://t.co/OieTmz0Bs3"
2021-04-01 21:28:54,en,"@dominiquetaegon Young people have almost no risk of dying or having severe health complications from covid so they have no real need to take the vaccine.

The gov are really hellbent on getting this vaccine into every man woman and child regardless of any need for it 🤔"
2021-04-01 21:28:52,en,False Barriers: These Things Should Not Prevent You From Getting a COVID Vaccine https://t.co/cyyFJ172Nf via @propublica
2021-04-01 21:28:52,en,@ras_le_bol_us @haley__online yes!!! thank you! i really mean in my og post that im grateful for the vaccine bc idk if i would have survived real covid! im v proud of my immune system she put up a fight!
2021-04-01 21:28:50,en,#Pfizer: Trial suggests COVID-19 vaccine effective against South African variant | TheHill #pandemic  https://t.co/AaJywdKWlz
2021-04-01 21:28:49,en,@ewarren The Progressive agenda people need to give President Biden a little break. He’s only been in office for two months... he handled the Covid vaccine beautifully &amp; now he’s on to infrastructure. He’s dealing w/a mass immigration problem right now.... so be patient please!
2021-04-01 21:28:46,en,"So far, not so good

How Australia bungled the COVID-19 vaccine rollout, and what should happen now. By @stephenjduckett https://t.co/365dZTxH6k #auspol #coronavirus #vaccine"
2021-04-01 21:28:43,en,The second dose of the Covid vaccine is trying to take me out 😭😭😭
2021-04-01 21:28:41,el,"@tsouganatos Έτσι φαίνεται.
https://t.co/6HbmdIVpwK"
2021-04-01 21:28:38,en,"Blood clots and the AstraZeneca Covid vaccine: is there a link?
 https://t.co/YDKlTodqnf"
2021-04-01 21:28:36,en,Need a ride to your vaccine appointment? Transit offers options in Puget Sound - https://t.co/OAzDyB9qV8: https://t.co/LeA3q6Lp1i #SDOT #WSDOT #Transit #Seattle #Transportation
2021-04-01 21:28:32,en,"Great latest installment in @mrym_jml &amp; @CarolineYLChen's stories about vaccine access: 

https://t.co/yXZHFb0K9B"
2021-04-01 21:28:32,en,I picked up an Impossible Burger on my way to get my first round of the COVID-19 vaccine earlier today.
2021-04-01 21:28:31,en,"@DFisman Thank you. It seems to me that if teachers are deemed so essential that they are mandated to enter a minefield of Covid, then the least the province could do is vaccinate them. 

Provincially, it would take less than one day of vaccine supply to do this."
2021-04-01 21:28:31,en,@paulg Aren’t those who got vaccinated still getting COVID?  Are they not still required to social distance and wear a mask?  Then what is the actual point of the vaccine if it doesn’t do anything that normal vaccines do?
2021-04-01 21:28:29,en,"@robbyusea Hopefully he tries harder than with the covid bill. That was garbage. His part of the vaccine rollout was decent, but his handling of the states and mask and lockdown mandates have changed little. He s not controlling the message and pandering to bad faith opposition."
2021-04-01 21:28:29,en,"KS: Vaccine appointments available at Walgreens Overland Park on Apr 2. Sign up here, zip code 66204:
https://t.co/H2fc0PNCUM (as of 4:27)"
2021-04-01 21:28:28,en,Philadelphia Prioritizing 4 Groups As City Moves To Phase 1C Of COVID-19 Vaccine Rollout https://t.co/x9jQVaMEo0
2021-04-01 21:28:28,und,@MaxPleming @elainewhyte365 https://t.co/sKnTctMKcF
2021-04-01 21:28:26,en,"The largest number of new #COVID19 cases since early February pushed Massachusetts over 600,000 total cases during the pandemic so far. However, 83,879 #vaccine doses were given and that's the biggest number in several weeks. Details: https://t.co/VYFBTVDqgQ https://t.co/Re0bRMRBPc"
2021-04-01 21:28:23,en,"A pro-Trump evangelical advised getting the COVID-19 vaccine. His fans revolted. https://t.co/8d9cWIMv3r  

Published March 25, 2021@5:53am"
2021-04-01 21:28:19,en,"Florida friends!!!

ALL OF YOU are eligible for a COVID vaccine in Florida starting this Monday!!! Link in tweet below to make your appointment (CVS and Walgreens and Publix also have them!) https://t.co/q4EUS1oaog"
2021-04-01 21:28:17,en,@simonshaykhet @wxyzdetroit We know covid is serious.  Where's our vaccine shots? We need the vaccine. Now.
2021-04-01 21:28:16,en,"As the state prepares to expand COVID-19 vaccine eligibility to Mainers 16 and up next week, Cumberland County Sheriff Kevin Joyce says he's been frustrated with the lack of availability of vaccine for residents of county jails: https://t.co/fZImAOO8Hi"
2021-04-01 21:28:14,en,Why Johnson &amp;amp; Johnson throwing out 15 million COVID-19 vaccine doses shouldn't scare you https://t.co/gqAqpdO4x9 via @ConversationUS
2021-04-01 21:28:14,en,"So you haven’t cleaned your room in 7 months, clothes are on the floor, trash is on your bed, and you have dirty bowls with mold growing on them but you don’t want to get the covid vaccine because you don’t know what’s in it? Ok"
2021-04-01 21:28:13,und,https://t.co/x1qB8Lr4AT
2021-04-01 21:28:13,en,@imurflashlight MY COVID VACCINE
2021-04-01 21:28:12,en,"Pfizer says COVID vaccine protection lasts at least 6 months; Company can now seek full FDA approval 
 https://t.co/tzgaDwGQAt"
2021-04-01 21:28:08,en,"J&amp;J finds problem with COVID vaccine batch; NYTimes says 15 million doses ruined

【Reuters】 https://t.co/4L5ijGYnvd
https://t.co/0ZqNiBRp0n"
2021-04-01 21:28:08,en,".@IHSgov just put out this list of COVID-19 vaccination opportunities across Oklahoma in April. Open to everyone Native or non-Native, 16+/18+ depending which vaccine is on offer at each site. 

Remember, vaccine also now open to all via the state: https://t.co/UiTSqBhLq0 https://t.co/N0ubW5rFF3"
2021-04-01 21:28:08,en,LaMalfa drafts bills to ban COVID-19 'vaccine passports' https://t.co/m0zUPO0DH0
2021-04-01 21:28:07,en,"The fact that I have been burying people and carrying caskets with deceased that were covid+ for over a year now and I JUSTTTT got my vaccine is a ridiculous way of serving the people. Also, I couldn't get my jab in Halton I had to go to Brampton to get it done. What a joke! https://t.co/P6TC5VT5HF"
2021-04-01 21:28:07,en,"Effective today, everyone 50 and older is eligible to receive the #COVID-19 vaccine in SB County.  To schedule an appointment, visit https://t.co/dUEG32XlO5 or call the SB County Help Line at (909) 387-3911. #cityofvv https://t.co/CKONT42JEB"
2021-04-01 21:28:07,en,LaMalfa drafts bills to ban COVID-19 'vaccine passports' https://t.co/ZZ7Dclj9pw
2021-04-01 21:28:07,und,#auspol #covid19 https://t.co/4q1D2GTrPe
2021-04-01 21:28:05,en,"@celtic_traveler Interesting. I found out my MAGAt cousins &amp; Aunt were all fully vaccinated, I was pleasantly surprised. They are confederate flag waving MAGAts. 🙄I also have a MAGAt neighbor that just went through Covid. She can't get the vaccine yet, but wants it desperately after having it."
2021-04-01 21:28:05,en,Allegheny County's new COVID-19 vaccine registration site is now open to public https://t.co/MVtmQ5WHI0
2021-04-01 21:28:02,en,7NEWS Update - April 2: NSW hospitals to become COVID vaccine hubs; Bris... https://t.co/hlGXhDWHnY via @YouTube
2021-04-01 21:28:00,en,"""Vaccine passports"" are the prime example of the left's hypocrisy.
 
You don't need an ID to vote but you’ll need a ""vaccine passport"" to eat at a restaurant per government mandate?
https://t.co/j9HQGFHtba"
2021-04-01 21:28:00,en,"See #Loudoun County's daily COVID-19 report: Thursday, April 1, 2021
✔ Loudoun Makes Significant Progress on Vaccination Waitlist
✔ Vaccine Eligibility Expanding in Virginia
✔ COVID-19 Funeral Assistance Available from FEMA
https://t.co/mVrXMRQtUB https://t.co/IYigrvhwzS"
2021-04-01 21:28:00,en,"Top officials continue to tell us that COVID-19 vaccine rollout is “not a race” and “we’re not in a hurry”. Au contraire. We should be in a hurry, writes Merlin Crossley and Richard Holden. 
https://t.co/DQKHYYaHHl"
2021-04-01 21:27:58,en,Got my 2nd Covid Vaccine 💉🤸🤸🤸
2021-04-01 21:27:58,en,"You're much more likely to get SJS from Iboprufen than a COVID vaccine, but I don't see people agitating to have Iboprufen banned... so while SJS is indeed terrifying, it's not a reason to agitate against life-saving COVID vaccines. 7/"
2021-04-01 21:27:57,en,@babyzema I mean I got half of my covid vaccine uhhh hahaha
2021-04-01 21:27:57,en,@kathymi71147962 @dcrabclaw @VP For me....the side effects of the first vaccine dose were FAR worse than actually having COVID. I'm an outlier though and will be reporting the issues when I get my second shot. I respect your decision to wait.
2021-04-01 21:27:55,en,"Covid vaccine delays hit vulnerable Melbourne tower residents. I spoke with @NRCHaus about the enormous work done to prepare vulnerable/disadvantaged groups in the Richmond housing estate for the vaccine, only to experience fed govt delivery failures. https://t.co/GM9vbEKoOH"
2021-04-01 21:27:49,en,"@Dean90705847 @elainewhyte365 Oops 

https://t.co/sKnTctMKcF"
2021-04-01 21:27:44,en,#Cancer patients question why they can’t get #COVID vaccine at Sloan Kettering in #NJ https://t.co/IFGpXZIF0o
2021-04-01 21:27:40,es,"@NachoBruzzese @Augustus_1313 @Gabrielhpereyra Con solo una dosis, tenés aprox el 50% de cobertura con la Pfizer  (https://t.co/x9N525YMQm)"
2021-04-01 21:27:32,en,"When you learn the DIFFERENCE btwn a commentator and a journalist and btwn a doctor and a scientist, you’ll realize why many of the claims in regards to COVID and the vaccine (the ones approved in the US, no knowledge on the others) are bogus.

Critical thinking is essential."
2021-04-01 21:27:28,en,Post-covid vaccine fatigue is... intense. https://t.co/k7kSs5tUMN
2021-04-01 21:27:28,en,"@destinysangl84 I had COVID and that sounds like a picnic compared to what I went through, I can’t wait to get the vaccine"
2021-04-01 21:27:27,en,"The COVID vaccine is NOT an end all be all.
Please stop treating it as such"
2021-04-01 21:27:23,en,"Word of the day: Shambles.

Meaning: Ontario vaccine rollout and COVID response.

#onpoli @fordnation #cdnpoli"
2021-04-01 21:27:20,en,It’s still wild to me that this company had bathroom products that caused cancer and now have a leading Covid vaccine.. https://t.co/coX1UjCdPo
2021-04-01 21:27:16,en,Mitch McConnell Does NOT Want To Kill His Own Voters? How Can He Even Lead A Death Cult Then? https://t.co/6iwfbC1VeM
2021-04-01 21:27:14,en,"@insomniaclisa @PeterHamby I read somewhere that one of the side effects of the Pfizer vaccine is testing positive for covid. A few days later, one of my asymptomatic patients did. This was ~3 weeks after 2nd dose. A LTC resident, they were tested 2 more times &amp; were negative. So probrobably was a false +."
