time,language,tweets
2021-04-01 20:32:48,en,"@angie_rasmussen 1. How rare? What is the data on Long Covid, given the disease has only been around a year. 

2. Is this a statement of fact? I am not an expert. 

3.polio kills and maims children in large numbers relative to infection. The vaccine was rolled out 4 years after development."
2021-04-01 20:32:46,en,"@Nick_Rizzuto To get in Yankee stadium today:
Pay, temperature taken, recent negative COVID test or vaccine card.
To get in USA from southern border: none of above or probably pay a Coyote."
2021-04-01 20:32:44,en,"If any Michigan residents are looking to sign up for Covid vaccine, you can follow Ken. He is tweeting daily on new vaccine openings throughout the state. I just found his account yesterday. https://t.co/IOPADMMdZh"
2021-04-01 20:32:42,en,"My dad &amp; mom, and all of their siblings have their Covid vaccine shots.  Now, let’s keep ourselves and those around us safe and let’s get vaccinated!

For more information, visit https://t.co/gsgPgve5u1 

#GetVaccinatedNow #MinorityHealthMonth #Coronavirus #COVID19 #Minorities"
2021-04-01 20:32:40,en,FYI:Are you eligible to get a COVID-19 vaccine but struggling to book an appointment? Here are some tips to help you out. All you need is your phone. https://t.co/Pwdzmh38wO
2021-04-01 20:32:40,en,"I received the #Pfizer - BioTech COVID-19 vaccine for the first time today.  Just like the other vaccines, it’s administered in 2 shots. I will return to get my 2nd shot on April 29th. 

There are many locations now with shots available. I’m receiving both at @Walgreens clinic."
2021-04-01 20:32:38,en,Hey I got my Johnson &amp; Johnson COVID vaccine today don't 4get to get yours too. Stay safe &amp; don't 4get to WEAR a mask! https://t.co/SoQWqIKiAk
2021-04-01 20:32:37,en,"#Yemen receives 360,000 COVID-19 vaccine doses through the COVAX Facility @unicef https://t.co/5irbsZjpah"
2021-04-01 20:32:35,en,GPs say federal government has ‘set us up to fail’ on COVID-19 vaccine rollout. ScoMo in charge as usual https://t.co/rkg0zMFnWp
2021-04-01 20:32:34,en,"As of Thursday, 733,931 people in CT have been fully vaccinated against COVID-19, meaning they have received one shot of single-dose Johnson &amp; Johnson vaccine or second shot of two-dose Pfizer-BioNTech and Moderna vaccines. There are roughly 3.6 million living in CT."
2021-04-01 20:32:33,fr,@GodImFlawless Mdlrlr ca me fume genre OK vous avez peur mais du coup vous comptez quand même aller au restau sans être vacciné ??? Et le covid ça vous fait pas peur ?? Incroyable ça
2021-04-01 20:32:31,en,"COVID-2019 #COVID19 

1,138 dead yesterday in the USA, 68,182 new cases yesterday. 

12 states, run by the America Treason Party, no longer mandate masks and social distancing.

97,393,290 at least 1 vaccine; 54,607,041 fully vaccinated."
2021-04-01 20:32:29,en,Emergent BioSolutions $EBS CEO with CNBC's @megtirrell discussing J&amp;J Covid vaccine factory mix-up https://t.co/S0zEl4aQim https://t.co/1Qn8G5cYLe
2021-04-01 20:32:29,en,"This is an interesting discussion (I can't imagine my (large) GP clinic would be happy to do this)

 GPs say federal government has ‘set us up to fail’ on COVID-19 vaccine rollout.
https://t.co/0QD1wTkFpb

via @GoogleNews"
2021-04-01 20:32:28,en,Shoutout to all the people who smoke weed their friend pulled out of a damp sock but won't get the Covid vaccine because they don't trust it.
2021-04-01 20:32:28,en,@cherryredriots i have to be the most fuckable person in the covid vaccine waiting room
2021-04-01 20:32:28,en,"@CovidNarrative @CigarInTheWall @AlexBerenson @DKThomp Just to add: 
1. Yes, the guy apparently had COVID b4 vaccine
2. It's IMPOSSIBLE to rule out vaccine as impactful. It's just hand-waving to suggest otherwise
3. At the very least, it should raise questions of safety for ppl that might already have the virus"
2021-04-01 20:32:26,en,"There's some issues with the Johnson &amp; Johnson covid vaccine in the news. One issue that's not being said is that after you get the single shot, you'll have to get two more shots into your Johnson!
#AprilFoolsDay"
2021-04-01 20:32:25,en,"@FraserNelson It was notorious before anyone had a reason to really make it so.

It should have become notorious had it been proven to evade the vaccine. 

Not merely speculation it may.

Therein is the problem with the press and Covid."
2021-04-01 20:32:22,en,"Join me &amp; sign this call on leaders to accelerate equitable rollout of vaccines in every country, starting with health workers &amp; those at highest risk for COVID-19.

#VaccinEquity @WHO @DrTedros
Thanks @amsroy for flagging it 

https://t.co/6d5mzdFBhV"
2021-04-01 20:32:21,en,"Moderna &amp; Pfizer Covid-19 vaccine trial data translates to an adjusted vaccine effectiveness of 90% with full immunisation (95% CI 68%-97%) and of 80% with partial immunisation (59%-90%)
Preventing infections &amp; symptoms
@CDCgov study @bmj_latest 
https://t.co/AweJMCJ0Z2"
2021-04-01 20:32:17,en,"@Sophiecbrr @AuditGreen Just spoke to a woman whose uncle died from the second shot of the experimental Covid-19 vaccine. Because he took a TRIAL, his insurance would not pay for his hospitalization and, his wife will not receive his life insurance because he took part in a TRIAL. Wake up!"
2021-04-01 20:32:16,en,This is no #aprilfools joke: I just got my first dose of the Pfizer #covid_19 vaccine this afternoon. The end is near! 🙌 #selfie #gpoy @ CVS Pharmacy https://t.co/b31eDkB9O1
2021-04-01 20:32:16,en,"Very interesting oi listen too. 
Please be informed 

Doctors Around the World Issue Dire WARNING: DO NOT GET THE EXPERIMENTAL COVID VACCINE!! https://t.co/XzrzxHHmbg"
2021-04-01 20:32:10,en,Had the first dose of the AstraZeneca COVID-19 vaccine at Maitama District Hospital. It is safe and I promise not painful :) #GetVaccinated https://t.co/KrLPj9Eb8Y
2021-04-01 20:32:10,en,"Great article about the #COVID19 vaccine rollout in Maryland via @nytimes
 https://t.co/UaZYxSzZdD"
2021-04-01 20:32:09,en,"I found appts at Passaic County *COUNTY RESIDENTS/WORKERS ONLY*
https://t.co/yZtmPUlfft https://t.co/eftU3sqLtR"
2021-04-01 20:32:09,en,"@JamieStelter @patkiernan Here’s everything you need to know about your coronavirus vaccine card, why it’s important and how to keep it safe. https://t.co/BrZ65Bcowf"
2021-04-01 20:32:08,en,"@cwarzel ...what this study suggests is the vaccine is not only effective at preventing COVID-19 disease, it's also good at preventing SARS-CoV-2 infection."
2021-04-01 20:32:06,en,"@lacellabella Did you sign up for the 6 month or annual booster shot while you were there? 🤔

https://t.co/kOKA1F4I8i"
2021-04-01 20:32:06,en,"'Promised 100 doses - shipment of 80
Second lot - no shipment. 
We can't help them': Covid vaccine delays hit vulnerable Melbourne tower residents https://t.co/Wc2manf82a"
2021-04-01 20:32:04,en,"Zoom University, Class of 2021 🎓👩🏼‍🎓

Class of 2021 COVID Stickers are available on #DoReMiDesignsCo NOW! 

https://t.co/yom8twSWYo

#Etsy #Handmade #SmallBusiness #ShopSmall #COVID #Classof2021 #Grad #Graduation #coronavirus #covid19 #zoom #mask #vaccine https://t.co/9cxGSQNfZg"
2021-04-01 20:31:59,en,"COVID-19: Vaccine joy and pain

Yvonne on the need for proper communication and openness with regard to the Sputnik V vaccine #NewsGang https://t.co/jsAFzIteKA"
2021-04-01 20:31:57,en,"In Zambia's fight against Covid-19 we have the Falcon GPS device that will provide logistics with location and temperature.
Both cold storage and transport will have telematic reports to ensure integrity of the vaccine https://t.co/ygAo0dfSYS"
2021-04-01 20:31:56,und,"#deathDesantis #DeSantisLiesFloridiansDie 
https://t.co/bHOxLDkk3P"
2021-04-01 20:31:53,en,False Barriers: These Things Should Not Prevent You From Getting a COVID Vaccine — ProPublica https://t.co/2ajDf4EaZG
2021-04-01 20:31:53,en,Just got the covid vaccine yessir
2021-04-01 20:31:53,en,"Over the course of an entire year an exercise &amp; diet mandate would have been more helpful than mask mandates, closing schools &amp; businesses deemed ""non-essential"" while we sit around waiting for a #vaccine.
#COVID19
#health
#MaskUp
#VaccinePassports

https://t.co/AN3olN883b"
2021-04-01 20:31:52,en,Pfizer and BioNTech said its Covid-19 vaccine is still highly effective at protecting against symptomatic Covid-19 for at least six months after the second dose https://t.co/9NoUOx8Aj8
2021-04-01 20:31:52,fr,"@JusteMilieu3 Ah ouais, pas efficace... beau poisson d'avril. Les études disent le contraire : encore efficace à 95% à 6 mois. Epicétou.
https://t.co/QuY9KBEdqk"
2021-04-01 20:31:51,en,Lessons From the Calculated Risk Behind U.K.’s Covid-19 Vaccine Rollout - The Wall Street Journal https://t.co/tXge1fRx6H
2021-04-01 20:31:50,en,"@govkristinoem All of the people  coming in the country at the Southern  Border
None have been tested for Covid but yet they want US to have a Vaccine Passport . That makes No Sense!!!!"
2021-04-01 20:31:49,en,"For anyone curious, I’m two days into my J&amp;J Covid vaccine and I’ve experienced body aches with the worst being my shoulder of the arm I got my shot in, head aches, chills, my skin being clammy to the touch, wobbly knees, nausea, and I am exhausted but can’t seem to sleep enough."
2021-04-01 20:31:48,en,"Why aren’t we talking about this more?  Seems like a pretty significant real-world impact showing how effective and important the vaccines are. 

 https://t.co/yzm94HCAYJ"
2021-04-01 20:31:44,en,"The state will offer Johnson &amp; Johnson COVID-19 vaccine doses to Ohio’s colleges and universities next week, @GovMikeDeWine announced Thursday afternoon. https://t.co/13VRM6NBX2"
2021-04-01 20:31:41,en,"COVID vaccines are free, no medical proof required for qualifying, and you don't need insurance or citizenship, but some providers in some states are not following the rules! https://t.co/cpdyGt1XPR"
2021-04-01 20:31:41,en,@CuriousDebi @StevenDelDuca @fordnation Try this site:  https://t.co/go7RHqfoWk
2021-04-01 20:31:35,en,"Even as hesitancy persists and anti-vaccine lies continue to circulate online, Mark Zuckerberg stalwartly defends Facebook's actions. His critics argue the company still hasn’t done enough. https://t.co/IHSmdWRnF2 via @BW"
2021-04-01 20:31:35,en,"NSF International’s Martin Lush recently sat down with @salesforce's Rob Garf to talk about the necessity of cross-industry collaboration and its effects on #COVID #vaccine creation and distribution.

Check out the entire in-depth conversation here: https://t.co/l32kFdKCiw https://t.co/E6wecv4Dux"
2021-04-01 20:31:33,en,Just got my first covid vaccine &lt;3
2021-04-01 20:31:32,en,@adriandix the US fucked up on COVID but Canada really fucked up on their vaccine rollout strategy.  Jesus christ this is awful.
2021-04-01 20:31:31,en,Yay! I'll get my first Covid vaccine on Wednesday. The site finally loaded in the days and appointments for more than just to tomorrow.
2021-04-01 20:31:26,en,"Should read only %15 think it's a good idea. 

Nearly 15% of adult Canadians have received one dose of a vaccine: PHAC https://t.co/gdclHmofQN"
2021-04-01 20:31:26,und,⁦@DarickR⁩  https://t.co/Hoi6v7P5hC
2021-04-01 20:31:24,en,"@GabrielScally @ONS I am tired of the media saying how wonderful it is the vaccine rollout.  If we didn't have the highest number of covid cases per head of population we wouldn't have needed it so much, and it ignores people like me with long covid for 13 months."
2021-04-01 20:31:13,en,"J&amp;J has never made a vaccine, but since entering the pharmaceutical market in 1959, the company has made a lot of headlines and has been fined billions of dollars for bad, including some illegal, behavior.https://t.co/SAsAUVrV15"
2021-04-01 20:31:12,en,"I wonder if covid-19 will successfully motivate adoption of end-user digital certificates (in the form of digital vaccine passports)?

Online shopping failed to motivate electronic wallets 25 years ago, even with IBM, M$, Visa, and Mastercard pushing for SET."
2021-04-01 20:31:09,en,"The only side effect I’m experiencing from the covid vaccine are headaches, but I can’t seem to stand them 😖"
2021-04-01 20:31:05,en,"Johnson &amp; Johnson COVID-19 vaccine batch fails quality check

https://t.co/vvUky7wqF1"
2021-04-01 20:31:02,en,Just got your COVID-19 vaccine and want to share the news? The Better Business Bureau says you shouldn't post a picture of your vaccination card on social media. Here's why: https://t.co/30pvwYaKGZ
2021-04-01 20:31:00,en,"Ohio college students can get the COVID-19 vaccine on campus starting next week, while local businesses can begin hosting vaccination clinics for their employees. https://t.co/i4ivYSERIz"
2021-04-01 20:31:00,en,"With states and localities opening up eligibility for COVID-19 vaccines, patterns are beginning to emerge showing the geographical differences in the vaccine rollout.

@theheroofthyme has more &gt;&gt; https://t.co/UN7RMniGdf"
2021-04-01 20:30:58,en,False Barriers: These Things Should Not Prevent You From Getting a COVID Vaccine https://t.co/kjVg3FUvfe
2021-04-01 20:30:56,en,Now that I have both vaccine doses I am unable to be harmed by not only covid but also bullets and most swords
2021-04-01 20:30:55,en,"Used car salesman. Lemon. Hello?

https://t.co/kpnZS41coS"
2021-04-01 20:30:54,en,"Received a really nice compliment at work today: “hey doc, loved your video about covid vaccine and pregnancy!!”

Me: “thank you, do you think giving specific examples helped?

Reply: “Erm.. I wasn’t listening to be honest”"
2021-04-01 20:30:53,en,"St. Biden's plan
*Babies thrown over border walls
*drowned in the Rio Grande
*sleeping on dirt floors under bridges 
*raped 
*wrapped in foil &amp; crammed into plastic pods like burritos 
*no covid test for illegals 
* no ID for illegals 
*vaccine passports for US citizens 
WTF???? https://t.co/ohwgpDEj5X"
2021-04-01 20:30:46,en,"@Protectionpluss @theginger1x2 @RealCandaceO ""Kill the children""?
No one has died from a covid vaccine"
2021-04-01 20:30:44,en,"I found 65 appts at Valley

https://t.co/6wNiBhLYg6

ZocDoc account may be required. https://t.co/utQfYevYHb"
2021-04-01 20:30:43,en,I just wanna see... are you getting the COVID-19 Vaccine?
2021-04-01 20:30:40,en,DHS Awards $6.2 Million in Grants to Promote Health Equity in COVID-19 Vaccine Program https://t.co/FqndcNv4WP @DHSWI
2021-04-01 20:30:37,en,"I'm not antsy around needles, but the covid vaccine is still the least uncomfortable shot I've ever had. It literally felt like nothing"
