location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,Region,Income group,new_cases,new_deaths,reproduction_rate,aged_65_older,hospital_beds_per_thousand,population,population_density,median_age,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,pop_vax_percent,cluster
El Salvador,SLV,2021-03-09,0.0,0.0,0.0,0.0,529.0,Latin America & Caribbean,Lower middle income,141.0,8.0,0.93,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-10,0.0,0.0,0.0,0.0,529.0,Latin America & Caribbean,Lower middle income,138.0,6.0,0.93,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-11,0.0,0.0,0.0,0.0,529.0,Latin America & Caribbean,Lower middle income,137.0,6.0,0.93,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-12,0.0,0.0,0.0,0.0,529.0,Latin America & Caribbean,Lower middle income,133.0,5.0,0.94,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-13,0.0,0.0,0.0,0.0,529.0,Latin America & Caribbean,Lower middle income,139.0,5.0,0.95,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-14,25000.0,25000.0,0.0,0.0,529.0,Latin America & Caribbean,Lower middle income,143.0,5.0,0.97,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-15,0.0,0.0,0.0,0.0,978.0,Latin America & Caribbean,Lower middle income,148.0,4.0,1.0,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-16,0.0,0.0,0.0,0.0,1426.0,Latin America & Caribbean,Lower middle income,154.0,4.0,1.03,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-17,36000.0,36000.0,0.0,0.0,1874.0,Latin America & Caribbean,Lower middle income,160.0,4.0,1.04,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-18,41512.0,41512.0,0.0,5512.0,2586.0,Latin America & Caribbean,Lower middle income,162.0,0.0,1.05,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-19,0.0,0.0,0.0,0.0,2867.0,Latin America & Caribbean,Lower middle income,164.0,9.0,1.04,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-20,0.0,0.0,0.0,0.0,3148.0,Latin America & Caribbean,Lower middle income,171.0,4.0,1.02,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-21,49000.0,49000.0,0.0,0.0,3429.0,Latin America & Caribbean,Lower middle income,156.0,4.0,0.99,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-22,0.0,0.0,0.0,0.0,3333.0,Latin America & Caribbean,Lower middle income,146.0,4.0,0.97,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-23,0.0,0.0,0.0,0.0,3238.0,Latin America & Caribbean,Lower middle income,141.0,3.0,0.96,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-24,0.0,0.0,0.0,0.0,3143.0,Latin America & Caribbean,Lower middle income,135.0,4.0,0.95,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-25,0.0,0.0,0.0,0.0,2784.0,Latin America & Caribbean,Lower middle income,134.0,0.0,0.94,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-26,0.0,0.0,0.0,0.0,2856.0,Latin America & Caribbean,Lower middle income,139.0,6.0,0.93,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-27,0.0,0.0,0.0,0.0,2928.0,Latin America & Caribbean,Lower middle income,129.0,2.0,0.92,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-28,70000.0,70000.0,0.0,0.0,3000.0,Latin America & Caribbean,Lower middle income,130.0,2.0,0.92,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-29,0.0,0.0,0.0,0.0,3993.0,Latin America & Caribbean,Lower middle income,133.0,3.0,0.94,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-30,0.0,0.0,0.0,0.0,4986.0,Latin America & Caribbean,Lower middle income,142.0,3.0,0.98,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-03-31,99855.0,99855.0,0.0,0.0,5979.0,Latin America & Caribbean,Lower middle income,153.0,0.0,0.99,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-04-01,120476.0,120476.0,0.0,20621.0,8497.0,Latin America & Caribbean,Lower middle income,149.0,0.0,0.97,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
El Salvador,SLV,2021-04-02,133330.0,133330.0,0.0,12854.0,9904.0,Latin America & Caribbean,Lower middle income,155.0,11.0,0.93,8.273,1.3,6486201.0,307.811,27.6,7292.458,167.295,8.87,73.32,0.673,0.0,1
England,ENG,2020-12-13,55576.0,55576.0,0.0,0.0,0.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-14,0.0,0.0,0.0,0.0,74179.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-15,0.0,0.0,0.0,0.0,74179.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-16,0.0,0.0,0.0,0.0,74179.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-17,0.0,0.0,0.0,0.0,74179.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-18,0.0,0.0,0.0,0.0,74179.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-19,0.0,0.0,0.0,0.0,74179.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-20,574829.0,574829.0,0.0,0.0,74179.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-21,0.0,0.0,0.0,0.0,69047.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-22,0.0,0.0,0.0,0.0,63916.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-23,0.0,0.0,0.0,0.0,58784.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-24,0.0,0.0,0.0,0.0,53653.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-25,0.0,0.0,0.0,0.0,48521.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-26,0.0,0.0,0.0,0.0,43390.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-27,842638.0,842638.0,0.0,0.0,38258.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-28,0.0,0.0,0.0,0.0,39950.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-29,0.0,0.0,0.0,0.0,41642.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-30,0.0,0.0,0.0,0.0,43333.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2020-12-31,0.0,0.0,0.0,0.0,45025.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-01,0.0,0.0,0.0,0.0,46716.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-02,0.0,0.0,0.0,0.0,48408.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-03,1193335.0,1172675.0,20660.0,0.0,50100.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3
England,ENG,2021-01-04,0.0,0.0,0.0,0.0,66217.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-05,0.0,0.0,0.0,0.0,82334.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-06,0.0,0.0,0.0,0.0,98451.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-07,0.0,0.0,0.0,0.0,114567.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-08,0.0,0.0,0.0,0.0,130684.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-09,0.0,0.0,0.0,0.0,146801.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
England,ENG,2021-01-10,2333764.0,1959151.0,374613.0,0.0,162918.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,3
England,ENG,2021-01-11,2474205.0,2080280.0,393925.0,140441.0,159707.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,3
England,ENG,2021-01-12,2661850.0,2254556.0,407294.0,187645.0,163240.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3
England,ENG,2021-01-13,2910027.0,2494371.0,415656.0,248177.0,175420.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,3
England,ENG,2021-01-14,3189674.0,2769164.0,420510.0,279647.0,192095.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,3
England,ENG,2021-01-15,3514385.0,3090058.0,424327.0,324711.0,215208.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3
England,ENG,2021-01-16,3791594.0,3365492.0,426102.0,277209.0,231535.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3
England,ENG,2021-01-17,3947442.0,3520056.0,427386.0,155848.0,230525.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3
England,ENG,2021-01-18,4118342.0,3687206.0,431136.0,170900.0,234877.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,3
England,ENG,2021-01-19,4419704.0,3985579.0,434125.0,301362.0,251122.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,3
England,ENG,2021-01-20,4740578.0,4303730.0,436848.0,320874.0,261507.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,3
England,ENG,2021-01-21,5100475.0,4661293.0,439182.0,359897.0,272972.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3
England,ENG,2021-01-22,5526071.0,5085771.0,440300.0,425596.0,287384.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3
England,ENG,2021-01-23,5970175.0,5529101.0,441074.0,444104.0,311226.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3
England,ENG,2021-01-24,6169377.0,5727693.0,441684.0,199202.0,317419.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3
England,ENG,2021-01-25,6405554.0,5962544.0,443010.0,236177.0,326745.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3
England,ENG,2021-01-26,6665861.0,6221850.0,444011.0,260307.0,320880.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3
England,ENG,2021-01-27,6918853.0,6473752.0,445101.0,252992.0,311182.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,3
England,ENG,2021-01-28,7263317.0,6816945.0,446372.0,344464.0,308977.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,3
England,ENG,2021-01-29,7701203.0,7253305.0,447898.0,437886.0,310733.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,3
England,ENG,2021-01-30,8251146.0,7792996.0,458150.0,549943.0,325853.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3
England,ENG,2021-01-31,8543262.0,8082355.0,460907.0,292116.0,339126.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,3
England,ENG,2021-02-01,8825371.0,8362868.0,462503.0,282109.0,345688.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,3
England,ENG,2021-02-02,9126930.0,8663041.0,463889.0,301559.0,351581.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,3
England,ENG,2021-02-03,9508006.0,9041835.0,466171.0,381076.0,369879.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,3
England,ENG,2021-02-04,9899043.0,9430261.0,468782.0,391037.0,376532.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,3
England,ENG,2021-02-05,10302620.0,9831897.0,470723.0,403577.0,371631.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,3
England,ENG,2021-02-06,10761539.0,10290215.0,471324.0,458919.0,358628.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,3
England,ENG,2021-02-07,10991365.0,10519729.0,471636.0,229826.0,349729.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,3
England,ENG,2021-02-08,11245053.0,10771998.0,473055.0,253688.0,345669.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3
England,ENG,2021-02-09,11558880.0,11083652.0,475228.0,313827.0,347421.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3
England,ENG,2021-02-10,11901827.0,11422507.0,479320.0,342947.0,341974.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,3
England,ENG,2021-02-11,12293207.0,11809241.0,483966.0,391380.0,342023.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,3
England,ENG,2021-02-12,12733865.0,12246166.0,487699.0,440658.0,347321.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,3
England,ENG,2021-02-13,13165548.0,12675663.0,489885.0,431683.0,343430.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,3
England,ENG,2021-02-14,13353631.0,12862909.0,490722.0,188083.0,337467.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,3
England,ENG,2021-02-15,13575245.0,13082669.0,492576.0,221614.0,332885.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3
England,ENG,2021-02-16,13891042.0,13395338.0,495704.0,315797.0,333166.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3
England,ENG,2021-02-17,14318115.0,13817914.0,500201.0,427073.0,345184.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,3
England,ENG,2021-02-18,14718938.0,14214176.0,504762.0,400823.0,346533.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,3
England,ENG,2021-02-19,15046635.0,14537978.0,508657.0,327697.0,330396.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3
England,ENG,2021-02-20,15355176.0,14844087.0,511089.0,308541.0,312804.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3
England,ENG,2021-02-21,15471509.0,14958074.0,513435.0,116333.0,302554.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,3
England,ENG,2021-02-22,15631937.0,15113158.0,518779.0,160428.0,293813.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,3
England,ENG,2021-02-23,15926415.0,15398055.0,528360.0,294478.0,290768.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,3
England,ENG,2021-02-24,16337561.0,15794992.0,542569.0,411146.0,288492.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3
England,ENG,2021-02-25,16785841.0,16227104.0,558737.0,448280.0,295272.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,3
England,ENG,2021-02-26,17254844.0,16679881.0,574963.0,469003.0,315458.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,3
England,ENG,2021-02-27,17641792.0,17051245.0,590547.0,386948.0,326659.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,3
England,ENG,2021-02-28,17812739.0,17212804.0,599935.0,170947.0,334461.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,3
England,ENG,2021-03-01,17985951.0,17373384.0,612567.0,173212.0,336288.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3
England,ENG,2021-03-02,18194919.0,17554700.0,640219.0,208968.0,324072.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,3
England,ENG,2021-03-03,18469922.0,17785702.0,684220.0,275003.0,304623.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,3
England,ENG,2021-03-04,18835355.0,18106090.0,729265.0,365433.0,292788.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,3
England,ENG,2021-03-05,19258271.0,18491771.0,766500.0,422916.0,286204.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,3
England,ENG,2021-03-06,19663577.0,18875389.0,788188.0,405306.0,288826.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,3
England,ENG,2021-03-07,19812818.0,19015497.0,797321.0,149241.0,285726.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,3
England,ENG,2021-03-08,20020354.0,19199233.0,821121.0,207536.0,290629.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,3
England,ENG,2021-03-09,20248632.0,19380360.0,868272.0,228278.0,293388.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,3
England,ENG,2021-03-10,20526312.0,19587080.0,939232.0,277680.0,293770.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,3
England,ENG,2021-03-11,20807385.0,19798473.0,1008912.0,281073.0,281719.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,3
England,ENG,2021-03-12,21187615.0,20111189.0,1076426.0,380230.0,275621.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,3
England,ENG,2021-03-13,21683887.0,20568821.0,1115066.0,496272.0,288616.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,3
England,ENG,2021-03-14,21921282.0,20791838.0,1129444.0,237395.0,301209.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,3
England,ENG,2021-03-15,22284040.0,21122514.0,1161526.0,362758.0,323384.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,3
England,ENG,2021-03-16,22717791.0,21493356.0,1224435.0,433751.0,352737.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3
England,ENG,2021-03-17,23201466.0,21886125.0,1315341.0,483675.0,382165.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,3
England,ENG,2021-03-18,23757540.0,22337590.0,1419950.0,556074.0,421451.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,3
England,ENG,2021-03-19,24393759.0,22873079.0,1520680.0,636219.0,458021.0,Europe & Central Asia,High income,0.0,0.0,0.0,0.0,0.0,67886011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,3
